area_name,area_code,date,new_cases,total_cases
Waltham Forest,E09000031,2020-07-28,2,1052
Wandsworth,E09000032,2020-07-28,4,1210
Westminster,E09000033,2020-07-28,1,818
Barking and Dagenham,E09000002,2020-07-29,9,755
Barnet,E09000003,2020-07-29,5,1676
Bexley,E09000004,2020-07-29,2,1105
Brent,E09000005,2020-07-29,3,1797
Bromley,E09000006,2020-07-29,3,1537
Camden,E09000007,2020-07-29,1,719
Croydon,E09000008,2020-07-29,3,1890
Ealing,E09000009,2020-07-29,3,1617
Enfield,E09000010,2020-07-29,3,1223
Greenwich,E09000011,2020-07-29,0,979
Hackney and City of London,E09000012,2020-07-29,15,968
Hammersmith and Fulham,E09000013,2020-07-29,1,783
Haringey,E09000014,2020-07-29,4,800
Harrow,E09000015,2020-07-29,2,1309
Havering,E09000016,2020-07-29,3,993
Hillingdon,E09000017,2020-07-29,1,1153
Hounslow,E09000018,2020-07-29,3,1110
Islington,E09000019,2020-07-29,1,589
Kensington and Chelsea,E09000020,2020-07-29,2,591
Kingston upon Thames,E09000021,2020-07-29,0,750
Lambeth,E09000022,2020-07-29,1,1410
Lewisham,E09000023,2020-07-29,4,1247
Merton,E09000024,2020-07-29,2,959
Newham,E09000025,2020-07-29,5,1334
Redbridge,E09000026,2020-07-29,3,1165
Richmond upon Thames,E09000027,2020-07-29,2,554
Southwark,E09000028,2020-07-29,3,1490
Sutton,E09000029,2020-07-29,1,1034
Tower Hamlets,E09000030,2020-07-29,5,875
Waltham Forest,E09000031,2020-07-29,0,1052
Wandsworth,E09000032,2020-07-29,2,1212
Westminster,E09000033,2020-07-29,7,825
Barking and Dagenham,E09000002,2020-07-30,4,759
Barnet,E09000003,2020-07-30,9,1685
Bexley,E09000004,2020-07-30,1,1106
Brent,E09000005,2020-07-30,4,1801
Bromley,E09000006,2020-07-30,2,1539
Camden,E09000007,2020-07-30,1,720
Croydon,E09000008,2020-07-30,2,1892
Ealing,E09000009,2020-07-30,2,1619
Enfield,E09000010,2020-07-30,7,1230
Greenwich,E09000011,2020-07-30,6,985
Hackney and City of London,E09000012,2020-07-30,9,977
Hammersmith and Fulham,E09000013,2020-07-30,3,786
Haringey,E09000014,2020-07-30,3,803
Harrow,E09000015,2020-07-30,2,1311
Havering,E09000016,2020-07-30,5,998
Hillingdon,E09000017,2020-07-30,3,1156
Hounslow,E09000018,2020-07-30,1,1111
Islington,E09000019,2020-07-30,1,590
Kensington and Chelsea,E09000020,2020-07-30,0,591
Kingston upon Thames,E09000021,2020-07-30,2,752
Lambeth,E09000022,2020-07-30,8,1418
Lewisham,E09000023,2020-07-30,3,1250
Merton,E09000024,2020-07-30,1,960
Newham,E09000025,2020-07-30,0,1334
Redbridge,E09000026,2020-07-30,5,1170
Richmond upon Thames,E09000027,2020-07-30,2,556
Southwark,E09000028,2020-07-30,1,1491
Sutton,E09000029,2020-07-30,0,1034
Tower Hamlets,E09000030,2020-07-30,3,878
Waltham Forest,E09000031,2020-07-30,2,1054
Wandsworth,E09000032,2020-07-30,7,1219
Westminster,E09000033,2020-07-30,3,828
Barking and Dagenham,E09000002,2020-07-31,1,760
Barnet,E09000003,2020-07-31,3,1688
Bexley,E09000004,2020-07-31,1,1107
Brent,E09000005,2020-07-31,3,1804
Bromley,E09000006,2020-07-31,2,1541
Camden,E09000007,2020-07-31,2,722
Croydon,E09000008,2020-07-31,0,1892
Ealing,E09000009,2020-07-31,3,1622
Enfield,E09000010,2020-07-31,2,1232
Greenwich,E09000011,2020-07-31,1,986
Hackney and City of London,E09000012,2020-07-31,4,981
Hammersmith and Fulham,E09000013,2020-07-31,3,789
Haringey,E09000014,2020-07-31,1,804
Harrow,E09000015,2020-07-31,3,1314
Havering,E09000016,2020-07-31,2,1000
Hillingdon,E09000017,2020-07-31,1,1157
Hounslow,E09000018,2020-07-31,6,1117
Islington,E09000019,2020-07-31,2,592
Kensington and Chelsea,E09000020,2020-07-31,3,594
Kingston upon Thames,E09000021,2020-07-31,0,752
Lambeth,E09000022,2020-07-31,3,1421
Lewisham,E09000023,2020-07-31,3,1253
Merton,E09000024,2020-07-31,4,964
Newham,E09000025,2020-07-31,1,1335
Redbridge,E09000026,2020-07-31,3,1173
Richmond upon Thames,E09000027,2020-07-31,1,557
Southwark,E09000028,2020-07-31,0,1491
Sutton,E09000029,2020-07-31,2,1036
Tower Hamlets,E09000030,2020-07-31,3,881
Waltham Forest,E09000031,2020-07-31,1,1055
Wandsworth,E09000032,2020-07-31,6,1225
Westminster,E09000033,2020-07-31,3,831
Barking and Dagenham,E09000002,2020-08-01,2,762
Barnet,E09000003,2020-08-01,4,1692
Bexley,E09000004,2020-08-01,0,1107
Brent,E09000005,2020-08-01,1,1805
Bromley,E09000006,2020-08-01,0,1541
Camden,E09000007,2020-08-01,1,723
Croydon,E09000008,2020-08-01,0,1892
Ealing,E09000009,2020-08-01,5,1627
Enfield,E09000010,2020-08-01,2,1234
Greenwich,E09000011,2020-08-01,1,987
Hackney and City of London,E09000012,2020-08-01,1,982
Hammersmith and Fulham,E09000013,2020-08-01,4,793
Haringey,E09000014,2020-08-01,4,808
Harrow,E09000015,2020-08-01,1,1315
Havering,E09000016,2020-08-01,3,1003
Hillingdon,E09000017,2020-08-01,3,1160
Hounslow,E09000018,2020-08-01,4,1121
Islington,E09000019,2020-08-01,2,594
Kensington and Chelsea,E09000020,2020-08-01,1,595
Kingston upon Thames,E09000021,2020-08-01,1,753
Lambeth,E09000022,2020-08-01,0,1421
Lewisham,E09000023,2020-08-01,1,1254
Merton,E09000024,2020-08-01,0,964
Newham,E09000025,2020-08-01,3,1338
Redbridge,E09000026,2020-08-01,1,1174
Richmond upon Thames,E09000027,2020-08-01,1,558
Southwark,E09000028,2020-08-01,2,1493
Sutton,E09000029,2020-08-01,0,1036
Tower Hamlets,E09000030,2020-08-01,6,887
Waltham Forest,E09000031,2020-08-01,1,1056
Wandsworth,E09000032,2020-08-01,2,1227
Westminster,E09000033,2020-08-01,1,832
Barking and Dagenham,E09000002,2020-08-02,2,764
Barnet,E09000003,2020-08-02,7,1699
Bexley,E09000004,2020-08-02,0,1107
Brent,E09000005,2020-08-02,1,1806
Bromley,E09000006,2020-08-02,1,1542
Camden,E09000007,2020-08-02,0,723
Croydon,E09000008,2020-08-02,0,1892
Ealing,E09000009,2020-08-02,7,1634
Enfield,E09000010,2020-08-02,3,1237
Greenwich,E09000011,2020-08-02,2,989
Hackney and City of London,E09000012,2020-08-02,6,988
Hammersmith and Fulham,E09000013,2020-08-02,0,793
Haringey,E09000014,2020-08-02,2,810
Harrow,E09000015,2020-08-02,2,1317
Havering,E09000016,2020-08-02,1,1004
Hillingdon,E09000017,2020-08-02,1,1161
Hounslow,E09000018,2020-08-02,9,1130
Islington,E09000019,2020-08-02,0,594
Kensington and Chelsea,E09000020,2020-08-02,1,596
Kingston upon Thames,E09000021,2020-08-02,0,753
Lambeth,E09000022,2020-08-02,10,1431
Lewisham,E09000023,2020-08-02,0,1254
Merton,E09000024,2020-08-02,2,966
Newham,E09000025,2020-08-02,1,1339
Redbridge,E09000026,2020-08-02,6,1180
Richmond upon Thames,E09000027,2020-08-02,0,558
Southwark,E09000028,2020-08-02,2,1495
Sutton,E09000029,2020-08-02,0,1036
Tower Hamlets,E09000030,2020-08-02,1,888
Waltham Forest,E09000031,2020-08-02,1,1057
Wandsworth,E09000032,2020-08-02,4,1231
Westminster,E09000033,2020-08-02,3,835
Barking and Dagenham,E09000002,2020-08-03,1,765
Barnet,E09000003,2020-08-03,2,1701
Bexley,E09000004,2020-08-03,0,1107
Brent,E09000005,2020-08-03,0,1806
Bromley,E09000006,2020-08-03,1,1543
Camden,E09000007,2020-08-03,1,724
Croydon,E09000008,2020-08-03,4,1896
Ealing,E09000009,2020-08-03,7,1641
Enfield,E09000010,2020-08-03,3,1240
Greenwich,E09000011,2020-08-03,1,990
Hackney and City of London,E09000012,2020-08-03,6,994
Hammersmith and Fulham,E09000013,2020-08-03,1,794
Haringey,E09000014,2020-08-03,2,812
Harrow,E09000015,2020-08-03,0,1317
Havering,E09000016,2020-08-03,4,1008
Hillingdon,E09000017,2020-08-03,3,1164
Hounslow,E09000018,2020-08-03,10,1140
Islington,E09000019,2020-08-03,2,596
Kensington and Chelsea,E09000020,2020-08-03,1,597
Kingston upon Thames,E09000021,2020-08-03,2,755
Lambeth,E09000022,2020-08-03,11,1442
Lewisham,E09000023,2020-08-03,1,1255
Merton,E09000024,2020-08-03,2,968
Newham,E09000025,2020-08-03,1,1340
Redbridge,E09000026,2020-08-03,1,1181
Richmond upon Thames,E09000027,2020-08-03,1,559
Southwark,E09000028,2020-08-03,0,1495
Sutton,E09000029,2020-08-03,2,1038
Tower Hamlets,E09000030,2020-08-03,1,889
Waltham Forest,E09000031,2020-08-03,4,1061
Wandsworth,E09000032,2020-08-03,9,1240
Westminster,E09000033,2020-08-03,3,838
Barking and Dagenham,E09000002,2020-08-04,2,767
Barnet,E09000003,2020-08-04,2,1703
Bexley,E09000004,2020-08-04,0,1107
Brent,E09000005,2020-08-04,1,1807
Bromley,E09000006,2020-08-04,2,1545
Camden,E09000007,2020-08-04,2,726
Croydon,E09000008,2020-08-04,3,1899
Ealing,E09000009,2020-08-04,3,1644
Enfield,E09000010,2020-08-04,2,1242
Greenwich,E09000011,2020-08-04,2,992
Hackney and City of London,E09000012,2020-08-04,13,1007
Hammersmith and Fulham,E09000013,2020-08-04,4,798
Haringey,E09000014,2020-08-04,0,812
Harrow,E09000015,2020-08-04,4,1321
Havering,E09000016,2020-08-04,6,1014
Hillingdon,E09000017,2020-08-04,4,1168
Hounslow,E09000018,2020-08-04,5,1145
Islington,E09000019,2020-08-04,2,598
Kensington and Chelsea,E09000020,2020-08-04,2,599
Kingston upon Thames,E09000021,2020-08-04,2,757
Lambeth,E09000022,2020-08-04,3,1445
Lewisham,E09000023,2020-08-04,1,1256
Merton,E09000024,2020-08-04,3,971
Newham,E09000025,2020-08-04,8,1348
Redbridge,E09000026,2020-08-04,5,1186
Richmond upon Thames,E09000027,2020-08-04,2,561
Southwark,E09000028,2020-08-04,4,1499
Sutton,E09000029,2020-08-04,2,1040
Tower Hamlets,E09000030,2020-08-04,3,892
Waltham Forest,E09000031,2020-08-04,3,1064
Wandsworth,E09000032,2020-08-04,5,1245
Westminster,E09000033,2020-08-04,4,842
Barking and Dagenham,E09000002,2020-08-05,6,773
Barnet,E09000003,2020-08-05,4,1707
Bexley,E09000004,2020-08-05,3,1110
Brent,E09000005,2020-08-05,4,1811
Bromley,E09000006,2020-08-05,6,1551
Camden,E09000007,2020-08-05,3,729
Croydon,E09000008,2020-08-05,1,1900
Ealing,E09000009,2020-08-05,10,1654
Enfield,E09000010,2020-08-05,2,1244
Greenwich,E09000011,2020-08-05,5,997
Hackney and City of London,E09000012,2020-08-05,5,1012
Hammersmith and Fulham,E09000013,2020-08-05,4,802
Haringey,E09000014,2020-08-05,2,814
Harrow,E09000015,2020-08-05,2,1323
Havering,E09000016,2020-08-05,1,1015
Hillingdon,E09000017,2020-08-05,5,1173
Hounslow,E09000018,2020-08-05,2,1147
Islington,E09000019,2020-08-05,2,600
Kensington and Chelsea,E09000020,2020-08-05,1,600
Kingston upon Thames,E09000021,2020-08-05,3,760
Lambeth,E09000022,2020-08-05,5,1450
Lewisham,E09000023,2020-08-05,4,1260
Merton,E09000024,2020-08-05,2,973
Newham,E09000025,2020-08-05,2,1350
Redbridge,E09000026,2020-08-05,3,1189
Richmond upon Thames,E09000027,2020-08-05,2,563
Southwark,E09000028,2020-08-05,2,1501
Sutton,E09000029,2020-08-05,0,1040
Tower Hamlets,E09000030,2020-08-05,2,894
Waltham Forest,E09000031,2020-08-05,4,1068
Wandsworth,E09000032,2020-08-05,9,1254
Westminster,E09000033,2020-08-05,7,849
Barking and Dagenham,E09000002,2020-08-06,1,774
Barnet,E09000003,2020-08-06,5,1712
Bexley,E09000004,2020-08-06,2,1112
Brent,E09000005,2020-08-06,5,1816
Bromley,E09000006,2020-08-06,1,1552
Camden,E09000007,2020-08-06,5,734
Croydon,E09000008,2020-08-06,0,1900
Ealing,E09000009,2020-08-06,3,1657
Enfield,E09000010,2020-08-06,4,1248
Greenwich,E09000011,2020-08-06,3,1000
Hackney and City of London,E09000012,2020-08-06,2,1014
Hammersmith and Fulham,E09000013,2020-08-06,2,804
Haringey,E09000014,2020-08-06,3,817
Harrow,E09000015,2020-08-06,2,1325
Havering,E09000016,2020-08-06,1,1016
Hillingdon,E09000017,2020-08-06,5,1178
Hounslow,E09000018,2020-08-06,8,1155
Islington,E09000019,2020-08-06,5,605
Kensington and Chelsea,E09000020,2020-08-06,2,602
Kingston upon Thames,E09000021,2020-08-06,1,761
Lambeth,E09000022,2020-08-06,3,1453
Lewisham,E09000023,2020-08-06,4,1264
Merton,E09000024,2020-08-06,1,974
Newham,E09000025,2020-08-06,11,1361
Redbridge,E09000026,2020-08-06,1,1190
Richmond upon Thames,E09000027,2020-08-06,2,565
Southwark,E09000028,2020-08-06,2,1503
Sutton,E09000029,2020-08-06,1,1041
Tower Hamlets,E09000030,2020-08-06,4,898
Waltham Forest,E09000031,2020-08-06,6,1074
Wandsworth,E09000032,2020-08-06,3,1257
Westminster,E09000033,2020-08-06,7,856
Barking and Dagenham,E09000002,2020-08-07,1,775
Barnet,E09000003,2020-08-07,9,1721
Bexley,E09000004,2020-08-07,2,1114
Brent,E09000005,2020-08-07,5,1821
Bromley,E09000006,2020-08-07,5,1557
Camden,E09000007,2020-08-07,1,735
Croydon,E09000008,2020-08-07,5,1905
Ealing,E09000009,2020-08-07,7,1664
Enfield,E09000010,2020-08-07,2,1250
Greenwich,E09000011,2020-08-07,0,1000
Hackney and City of London,E09000012,2020-08-07,6,1020
Hammersmith and Fulham,E09000013,2020-08-07,7,811
Haringey,E09000014,2020-08-07,4,821
Harrow,E09000015,2020-08-07,7,1332
Havering,E09000016,2020-08-07,2,1018
Hillingdon,E09000017,2020-08-07,4,1182
Hounslow,E09000018,2020-08-07,3,1158
Islington,E09000019,2020-08-07,3,608
Kensington and Chelsea,E09000020,2020-08-07,0,602
Kingston upon Thames,E09000021,2020-08-07,1,762
Lambeth,E09000022,2020-08-07,1,1454
Lewisham,E09000023,2020-08-07,7,1271
Merton,E09000024,2020-08-07,2,976
Newham,E09000025,2020-08-07,2,1363
Redbridge,E09000026,2020-08-07,15,1205
Richmond upon Thames,E09000027,2020-08-07,1,566
Southwark,E09000028,2020-08-07,6,1509
Sutton,E09000029,2020-08-07,1,1042
Tower Hamlets,E09000030,2020-08-07,4,902
Waltham Forest,E09000031,2020-08-07,2,1076
Wandsworth,E09000032,2020-08-07,1,1258
Westminster,E09000033,2020-08-07,5,861
Barking and Dagenham,E09000002,2020-08-08,3,778
Barnet,E09000003,2020-08-08,2,1723
Bexley,E09000004,2020-08-08,1,1115
Brent,E09000005,2020-08-08,3,1824
Bromley,E09000006,2020-08-08,0,1557
Camden,E09000007,2020-08-08,2,737
Croydon,E09000008,2020-08-08,2,1907
Ealing,E09000009,2020-08-08,2,1666
Enfield,E09000010,2020-08-08,1,1251
Greenwich,E09000011,2020-08-08,0,1000
Hackney and City of London,E09000012,2020-08-08,0,1020
Hammersmith and Fulham,E09000013,2020-08-08,3,814
Haringey,E09000014,2020-08-08,1,822
Harrow,E09000015,2020-08-08,0,1332
Havering,E09000016,2020-08-08,1,1019
Hillingdon,E09000017,2020-08-08,2,1184
Hounslow,E09000018,2020-08-08,4,1162
Islington,E09000019,2020-08-08,0,608
Kensington and Chelsea,E09000020,2020-08-08,3,605
Kingston upon Thames,E09000021,2020-08-08,3,765
Lambeth,E09000022,2020-08-08,1,1455
Lewisham,E09000023,2020-08-08,0,1271
Merton,E09000024,2020-08-08,0,976
Newham,E09000025,2020-08-08,4,1367
Redbridge,E09000026,2020-08-08,7,1212
Richmond upon Thames,E09000027,2020-08-08,3,569
Southwark,E09000028,2020-08-08,4,1513
Sutton,E09000029,2020-08-08,0,1042
Tower Hamlets,E09000030,2020-08-08,0,902
Waltham Forest,E09000031,2020-08-08,0,1076
Wandsworth,E09000032,2020-08-08,1,1259
Westminster,E09000033,2020-08-08,2,863
Barking and Dagenham,E09000002,2020-08-09,1,779
Barnet,E09000003,2020-08-09,2,1725
Bexley,E09000004,2020-08-09,2,1117
Brent,E09000005,2020-08-09,1,1825
Bromley,E09000006,2020-08-09,1,1558
Camden,E09000007,2020-08-09,3,740
Croydon,E09000008,2020-08-09,1,1908
Ealing,E09000009,2020-08-09,5,1671
Enfield,E09000010,2020-08-09,6,1257
Greenwich,E09000011,2020-08-09,1,1001
Hackney and City of London,E09000012,2020-08-09,4,1024
Hammersmith and Fulham,E09000013,2020-08-09,0,814
Haringey,E09000014,2020-08-09,2,824
Harrow,E09000015,2020-08-09,0,1332
Havering,E09000016,2020-08-09,1,1020
Hillingdon,E09000017,2020-08-09,4,1188
Hounslow,E09000018,2020-08-09,5,1167
Islington,E09000019,2020-08-09,0,608
Kensington and Chelsea,E09000020,2020-08-09,4,609
Kingston upon Thames,E09000021,2020-08-09,3,768
Lambeth,E09000022,2020-08-09,2,1457
Lewisham,E09000023,2020-08-09,1,1272
Merton,E09000024,2020-08-09,0,976
Newham,E09000025,2020-08-09,2,1369
Redbridge,E09000026,2020-08-09,6,1218
Richmond upon Thames,E09000027,2020-08-09,1,570
Southwark,E09000028,2020-08-09,2,1515
Sutton,E09000029,2020-08-09,0,1042
Tower Hamlets,E09000030,2020-08-09,1,903
Waltham Forest,E09000031,2020-08-09,0,1076
Wandsworth,E09000032,2020-08-09,3,1262
Westminster,E09000033,2020-08-09,3,866
Barking and Dagenham,E09000002,2020-08-10,4,783
Barnet,E09000003,2020-08-10,10,1735
Bexley,E09000004,2020-08-10,2,1119
Brent,E09000005,2020-08-10,7,1832
Bromley,E09000006,2020-08-10,5,1563
Camden,E09000007,2020-08-10,4,744
Croydon,E09000008,2020-08-10,4,1912
Ealing,E09000009,2020-08-10,6,1677
Enfield,E09000010,2020-08-10,2,1259
Greenwich,E09000011,2020-08-10,2,1003
Hackney and City of London,E09000012,2020-08-10,6,1030
Hammersmith and Fulham,E09000013,2020-08-10,4,818
Haringey,E09000014,2020-08-10,3,827
Harrow,E09000015,2020-08-10,5,1337
Havering,E09000016,2020-08-10,2,1022
Hillingdon,E09000017,2020-08-10,11,1199
Hounslow,E09000018,2020-08-10,9,1176
Islington,E09000019,2020-08-10,1,609
Kensington and Chelsea,E09000020,2020-08-10,4,613
Kingston upon Thames,E09000021,2020-08-10,3,771
Lambeth,E09000022,2020-08-10,4,1461
Lewisham,E09000023,2020-08-10,2,1274
Merton,E09000024,2020-08-10,2,978
Newham,E09000025,2020-08-10,5,1374
Redbridge,E09000026,2020-08-10,4,1222
Richmond upon Thames,E09000027,2020-08-10,3,573
Southwark,E09000028,2020-08-10,7,1522
Sutton,E09000029,2020-08-10,2,1044
Tower Hamlets,E09000030,2020-08-10,0,903
Waltham Forest,E09000031,2020-08-10,8,1084
Wandsworth,E09000032,2020-08-10,7,1269
Westminster,E09000033,2020-08-10,5,871
Barking and Dagenham,E09000002,2020-08-11,4,787
Barnet,E09000003,2020-08-11,4,1739
Bexley,E09000004,2020-08-11,2,1121
Brent,E09000005,2020-08-11,7,1839
Bromley,E09000006,2020-08-11,8,1571
Camden,E09000007,2020-08-11,5,749
Croydon,E09000008,2020-08-11,2,1914
Ealing,E09000009,2020-08-11,4,1681
Enfield,E09000010,2020-08-11,6,1265
Greenwich,E09000011,2020-08-11,3,1006
Hackney and City of London,E09000012,2020-08-11,11,1041
Hammersmith and Fulham,E09000013,2020-08-11,4,822
Haringey,E09000014,2020-08-11,5,832
Harrow,E09000015,2020-08-11,2,1339
Havering,E09000016,2020-08-11,4,1026
Hillingdon,E09000017,2020-08-11,6,1205
Hounslow,E09000018,2020-08-11,17,1193
Islington,E09000019,2020-08-11,3,612
Kensington and Chelsea,E09000020,2020-08-11,3,616
Kingston upon Thames,E09000021,2020-08-11,4,775
Lambeth,E09000022,2020-08-11,3,1464
Lewisham,E09000023,2020-08-11,3,1277
Merton,E09000024,2020-08-11,2,980
Newham,E09000025,2020-08-11,3,1377
Redbridge,E09000026,2020-08-11,4,1226
Richmond upon Thames,E09000027,2020-08-11,5,578
Southwark,E09000028,2020-08-11,0,1522
Sutton,E09000029,2020-08-11,1,1045
Tower Hamlets,E09000030,2020-08-11,3,906
Waltham Forest,E09000031,2020-08-11,11,1095
Wandsworth,E09000032,2020-08-11,4,1273
Westminster,E09000033,2020-08-11,6,877
Barking and Dagenham,E09000002,2020-08-12,7,794
Barnet,E09000003,2020-08-12,8,1747
Bexley,E09000004,2020-08-12,3,1124
Brent,E09000005,2020-08-12,10,1849
Bromley,E09000006,2020-08-12,5,1576
Camden,E09000007,2020-08-12,3,752
Croydon,E09000008,2020-08-12,5,1919
Ealing,E09000009,2020-08-12,4,1685
Enfield,E09000010,2020-08-12,2,1267
Greenwich,E09000011,2020-08-12,6,1012
Hackney and City of London,E09000012,2020-08-12,1,1042
Hammersmith and Fulham,E09000013,2020-08-12,5,827
Haringey,E09000014,2020-08-12,5,837
Harrow,E09000015,2020-08-12,4,1343
Havering,E09000016,2020-08-12,2,1028
Hillingdon,E09000017,2020-08-12,9,1214
Hounslow,E09000018,2020-08-12,6,1199
Islington,E09000019,2020-08-12,2,614
Kensington and Chelsea,E09000020,2020-08-12,5,621
Kingston upon Thames,E09000021,2020-08-12,4,779
Lambeth,E09000022,2020-08-12,5,1469
Lewisham,E09000023,2020-08-12,4,1281
Merton,E09000024,2020-08-12,8,988
Newham,E09000025,2020-08-12,6,1383
Redbridge,E09000026,2020-08-12,6,1232
Richmond upon Thames,E09000027,2020-08-12,11,589
Southwark,E09000028,2020-08-12,3,1525
Sutton,E09000029,2020-08-12,1,1046
Tower Hamlets,E09000030,2020-08-12,6,912
Waltham Forest,E09000031,2020-08-12,5,1100
Wandsworth,E09000032,2020-08-12,8,1281
Westminster,E09000033,2020-08-12,2,879
Barking and Dagenham,E09000002,2020-08-13,10,804
Barnet,E09000003,2020-08-13,6,1753
Bexley,E09000004,2020-08-13,3,1127
Brent,E09000005,2020-08-13,3,1852
Bromley,E09000006,2020-08-13,1,1577
Camden,E09000007,2020-08-13,3,755
Croydon,E09000008,2020-08-13,2,1921
Ealing,E09000009,2020-08-13,6,1691
Enfield,E09000010,2020-08-13,1,1268
Greenwich,E09000011,2020-08-13,1,1013
Hackney and City of London,E09000012,2020-08-13,6,1048
Hammersmith and Fulham,E09000013,2020-08-13,5,832
Haringey,E09000014,2020-08-13,5,842
Harrow,E09000015,2020-08-13,5,1348
Havering,E09000016,2020-08-13,1,1029
Hillingdon,E09000017,2020-08-13,3,1217
Hounslow,E09000018,2020-08-13,5,1204
Islington,E09000019,2020-08-13,0,614
Kensington and Chelsea,E09000020,2020-08-13,5,626
Kingston upon Thames,E09000021,2020-08-13,4,783
Lambeth,E09000022,2020-08-13,6,1475
Lewisham,E09000023,2020-08-13,3,1284
Merton,E09000024,2020-08-13,5,993
Newham,E09000025,2020-08-13,10,1393
Redbridge,E09000026,2020-08-13,1,1233
Richmond upon Thames,E09000027,2020-08-13,6,595
Southwark,E09000028,2020-08-13,5,1530
Sutton,E09000029,2020-08-13,1,1047
Tower Hamlets,E09000030,2020-08-13,3,915
Waltham Forest,E09000031,2020-08-13,4,1104
Wandsworth,E09000032,2020-08-13,4,1285
Westminster,E09000033,2020-08-13,1,880
Barking and Dagenham,E09000002,2020-08-14,2,806
Barnet,E09000003,2020-08-14,11,1764
Bexley,E09000004,2020-08-14,2,1129
Brent,E09000005,2020-08-14,3,1855
Bromley,E09000006,2020-08-14,2,1579
Camden,E09000007,2020-08-14,1,756
Croydon,E09000008,2020-08-14,4,1925
Ealing,E09000009,2020-08-14,7,1698
Enfield,E09000010,2020-08-14,4,1272
Greenwich,E09000011,2020-08-14,0,1013
Hackney and City of London,E09000012,2020-08-14,6,1054
Hammersmith and Fulham,E09000013,2020-08-14,6,838
Haringey,E09000014,2020-08-14,3,845
Harrow,E09000015,2020-08-14,3,1351
Havering,E09000016,2020-08-14,4,1033
Hillingdon,E09000017,2020-08-14,5,1222
Hounslow,E09000018,2020-08-14,3,1207
Islington,E09000019,2020-08-14,0,614
Kensington and Chelsea,E09000020,2020-08-14,1,627
Kingston upon Thames,E09000021,2020-08-14,2,785
Lambeth,E09000022,2020-08-14,9,1484
Lewisham,E09000023,2020-08-14,4,1288
Merton,E09000024,2020-08-14,2,995
Newham,E09000025,2020-08-14,4,1397
